name,rating,reviews,img,lat,lng,map_link
UNI Cafe,"4.8
(530)",128,https://lh3.googleusercontent.com/p/AF1QipPBArP9VOHz9Kv4deOS9PaVJC7XQtezXNQs3y_X=w408-h284-k-no,25.021505018241,121.523228958958,"https://www.google.com/maps/place/cafe+noote%EF%BC%88%E5%85%AC%E4%BC%91%E6%97%A5%E8%AB%8B%E5%8F%83%E8%80%83ig%E8%87%89%E6%9B%B8%E8%B2%BC%E6%96%87%E5%92%8C%E9%99%90%E5%8B%95%EF%BC%89/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a9f70d741ffd:0x102f6ba16dfb2479!8m2!3d25.0289437!4d121.472374!16s%2Fg%2F11flk7cn92?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
cafe noote（公休日請參考ig臉書貼文和限動）,"4.3
(306)",128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noYy463z0DYdIPGrVsi_RmLw2Y36mzDwFX1kQTIy4DS3bOU-DVLbnNpR-8ocZkqS6LEicTiwMEOhTubzjlOExDzUII8VNiIcJ1tm9ZKtYYTatiaGix3_NFZLjvEDXmeaKZyCYznDw=w408-h306-k-no,25.029527187743,121.472581178387,"https://www.google.com/maps/place/%E7%8D%A8%E5%92%96%E5%95%A1%EF%BC%88%E6%96%B0%E8%8E%8A%E6%97%97%E8%89%A6%E5%BA%97%EF%BC%89%E5%B0%88%E6%A5%AD%E5%92%96%E5%95%A1%E8%B1%86%E7%83%98%E7%84%99%EF%BC%8D%E6%96%B0%E8%8E%8A%E5%92%96%E5%95%A1%E8%B1%86%EF%BD%9C%E7%83%98%E7%84%99%E6%95%99%E5%AD%B8%EF%BD%9C%E6%89%8B%E6%B2%96%E6%95%99%E5%AD%B8%EF%BD%9C%E6%BF%BE%E6%8E%9B%E5%BC%8F%E5%92%96%E5%95%A1%EF%BD%9C%E5%92%96%E5%95%A1%E8%AC%9B%E5%BA%A7%EF%BD%9C%E5%92%96%E5%95%A1%E8%B1%86%E4%BB%A3%E7%83%98%EF%BD%9C%E5%9C%A8%E5%9C%B0%E5%9A%AE%E5%B0%8E%E8%A9%95%E8%AB%96%E5%AE%B6%E3%80%90%E2%AD%90%E4%BA%94%E6%98%9F%E5%A5%BD%E6%84%9F%E5%BA%A6%E6%8E%A8%E8%96%A6%E5%93%81%E7%89%8C%E3%80%91/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a91585c194ed:0xc38c8b44f8046ea1!8m2!3d25.0541266!4d121.4522853!16s%2Fg%2F11sld3z888?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
獨咖啡（新莊旗艦店）專業咖啡豆烘焙－新莊咖啡豆｜烘焙教學｜手沖教學｜濾掛式咖啡｜咖啡講座｜咖啡豆代烘｜在地嚮導評論家【⭐五星好感度推薦品牌】,"4.9
(434)",128,https://lh3.googleusercontent.com/p/AF1QipPPJEQpMBNByOpJVyV5vVWlzO1px_aUHyOM8p86=w408-h305-k-no,25.054160996831,121.45227598094,"https://www.google.com/maps/place/%E5%BD%BC%E7%88%BE%E5%92%96%E5%95%A1%E9%A4%A8Beel+Cafe/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a97e0ee03875:0xf3e5c85abb4da53!8m2!3d25.049704!4d121.459549!16s%2Fg%2F11j0vg6qtm?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
彼爾咖啡館Beel Cafe,"4.6
(752)",128,https://lh3.googleusercontent.com/p/AF1QipPWOf67Nhl-qXYqlxLq94KZQKAU5FdJwIqe887X=w408-h543-k-no,25.049818207067,121.459634118462,"https://www.google.com/maps/place/Dreamers+Coffee+Roasters+%E6%96%B0%E8%8E%8A%E4%B8%AD%E5%B9%B3%E5%BA%97(%E7%B4%A0%E9%A3%9F%E5%8F%8B%E5%96%84)/@25.0639655,116.9045836,7z/data=!3m1!5s0x3442a7d582ce9fbd:0xe4fd9c8f80abe1e4!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a7f1b7203fc7:0x206e9e78f636e840!8m2!3d25.0516097!4d121.4448841!16s%2Fg%2F11sqq2kv7w?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
Dreamers Coffee Roasters 新莊中平店(素食友善),"4.2
(245)",128,https://lh3.googleusercontent.com/p/AF1QipMXkkxDfd2Rb2DjudYIl7u0lURxFdSp4CI9TGDJ=w408-h289-k-no,25.051139778788,121.444834164984,"https://www.google.com/maps/place/Edge+coffee+(%E7%87%9F%E6%A5%AD%E6%99%82%E9%96%93%E8%AB%8B%E4%BB%A5ig%E5%85%AC%E5%91%8A%E7%82%BA%E4%B8%BB%EF%BC%89/@25.0639655,116.9045836,7z/data=!3m1!5s0x3442a7d582ce9fbd:0xe4fd9c8f80abe1e4!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a99a0754ea41:0xa1280670fa25ee08!8m2!3d25.0544689!4d121.4845986!16s%2Fg%2F11sh7080vc?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
Edge coffee (營業時間請以ig公告為主）,"4.8
(172)",128,https://lh3.googleusercontent.com/p/AF1QipMhVNJ5HGk7UVM36FEPZkyh4IFERxd8nqe6LnSp=w426-h240-k-no,25.054280983775,121.484683017006,"https://www.google.com/maps/place/%E7%89%A1%E4%B8%B9Botan+coffee+(%E9%80%B1%E4%BA%94%E9%B9%B9%E9%A3%9F12%E9%BB%9E%E4%BE%9B%E6%87%89%E3%80%81%E7%84%A1%E8%A8%82%E4%BD%8D%E3%80%81%E5%85%AC%E4%BC%91%E6%97%A5%E7%9C%8BIG)/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a92024ad83a1:0x28ff33f95575740a!8m2!3d25.0775092!4d121.4979855!16s%2Fg%2F11kk4s6jtq?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
牡丹Botan coffee (週五鹹食12點供應、無訂位、公休日看IG),"4.8
(208)",128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcrOYT2LfN_L1_04GjBgfChlX9lGvQzqTfovrXGRFmf8Ah_7GH1zgfxVASgSODGRXxEmWOifT-eQPTWuZXXOCsQcPDASnbomYgfdG6yl6gpeZIsQWnJGerACCEqG38yqbnwPMNVg=w408-h306-k-no,25.078758404161,121.497309557859,"https://www.google.com/maps/place/%E4%B8%8D%E5%A6%82%E5%92%96%E5%95%A1+BLUBLU+Kafe/@25.0639655,116.9045836,7z/data=!3m1!5s0x3442a8d34d69b34f:0xd63ae1f037668f7b!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a8d35299f5c1:0x1d3d5386dd745b56!8m2!3d25.0873949!4d121.4849328!16s%2Fg%2F11bzq0zrbp?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
不如咖啡 BLUBLU Kafe,"4.1
(731)",128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVDtFyoqOO-RDJbaWekq3fy7h8GYwx9GcUqQZ7aMLMsE8DT98yo_MjLILvn3hkSG8bdo-FGrt7ATPRUI5jAethTPuPcJb76r8PPfV0j3NH5SCtxjMVe3t-CVFuS8AwcMtmD_uT_Q=w426-h240-k-no,25.087412300095,121.484784689492,"https://www.google.com/maps/place/NEDA+COFFEE/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a949798d15d7:0x3495fb8495258944!8m2!3d25.0706548!4d121.495302!16s%2Fg%2F11s7ywbblh?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
NEDA COFFEE,"4.9
(228)",128,https://lh3.googleusercontent.com/p/AF1QipP5yxCMNHWoZM-rrtYH1WrgQB2sG-iFGfwuCOce=w408-h483-k-no,25.070719991378,121.495258967157,"https://www.google.com/maps/place/%E8%B1%A1%E5%BA%A7%E5%92%96%E5%95%A1/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a95c8fc4bc05:0x9a32392bdb2803e8!8m2!3d25.0622691!4d121.4984146!16s%2Fg%2F11gvx6vwkk?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
象座咖啡,"4.7
(175)",128,https://lh3.googleusercontent.com/p/AF1QipMWjOboMcAykIG132PUc0ne2J6nWGWl_RjLMkOP=w427-h240-k-no,25.062283689651,121.498404863057,"https://www.google.com/maps/place/%E6%9C%A8%E7%AB%A5%E7%B9%AA%E6%9C%AC%E5%92%96%E5%95%A1/@25.0639655,116.9045836,7z/data=!4m10!1m3!11m2!2sgG_1LwZ8Se2fYnqCun_QKw!3e3!3m5!1s0x3442a926827038cb:0x8c92f7d44becdd21!8m2!3d25.0709542!4d121.4970009!16s%2Fg%2F1pp2vj7f6?entry=ttu&g_ep=EgoyMDI1MDYwNC4wIKXMDSoASAFQAw%3D%3D"
